LAMMPS data file via write_data, version 2 Aug 2023, timestep = 1015000, units = real

18720 atoms
4 atom types

-4.639794006420104 223.53637000642198 xlo xhi
-3.402161956996423 224.92216795698613 ylo yhi
-77.1 147.1 zlo zhi

Masses

1 12.0107
2 12.0107
3 15.999
4 1.00784

Atoms # full

2 2 1 0 -4.609371453000722 -2.6832001760876065 0 0 0 0
3 3 1 0 -4.62383902762817 -1.193364440432919 0 0 0 0
6 6 1 0 -2.081698048423349 -2.6568410732978145 0 0 0 0
7 7 1 0 -2.0772394928460125 -1.204543282497823 0 0 0 0
10 10 1 0 0.4028419615270913 -2.7133078240954926 0 0 0 0
11 11 1 0 0.452976578291425 -1.2040335316362567 0 0 0 0
14 14 1 0 2.987006589347999 -2.7056597493774928 0 0 0 0
15 15 1 0 2.9777300905108204 -1.225231109697459 0 0 0 0
18 18 1 0 5.5134610035223695 -2.660985685825448 0 0 0 0
19 19 1 0 5.521178253621754 -1.207915539890568 0 0 0 0
22 22 1 0 8.014315700016736 -2.7515799034552235 0 0 0 0
23 23 1 0 7.9962236931719435 -1.2383920589256054 0 0 0 0
26 26 1 0 10.475380130013304 -2.6920220637699375 0 0 0 0
27 27 1 0 10.47413683397314 -1.2449578131601684 0 0 0 0
30 30 1 0 13.03142048881081 -2.7237618593544233 0 0 0 0
31 31 1 0 13.034037367082515 -1.2686818329370682 0 0 0 0
34 34 1 0 15.570476181219497 -2.740115548997309 0 0 0 0
35 35 1 0 15.580980613040836 -1.3109083615449815 0 0 0 0
38 38 1 0 18.126687262120655 -2.6987470034005976 0 0 0 0
39 39 1 0 18.13049666565128 -1.21975075736569 0 0 0 0
42 42 1 0 20.650232664523028 -2.6726067716852784 0 0 0 0
43 43 1 0 20.625428724209524 -1.248994099494329 0 0 0 0
46 46 1 0 23.237006978677023 -2.676578792829076 0 0 0 0
47 47 1 0 23.257063061661636 -1.2108510009197992 0 0 0 0
4 4 1 0 -3.3387023758901067 -0.47188911535458367 0 0 0 0
361 361 1 0 -3.310895305949054 1.0017373555606701 0 0 0 0
8 8 1 0 -0.8084590440144783 -0.44634783747265416 0 0 0 0
365 365 1 0 -0.8076713730568876 0.9726289613129522 0 0 0 0
12 12 1 0 1.7313897793441733 -0.5118658476137186 0 0 0 0
369 369 1 0 1.7236658863058762 0.9558962660865724 0 0 0 0
16 16 1 0 4.2355561006988065 -0.5045432998642037 0 0 0 0
373 373 1 0 4.224243148325172 0.9405434934386818 0 0 0 0
20 20 1 0 6.734943702169433 -0.5336078619345277 0 0 0 0
377 377 1 0 6.73497460156864 0.9518134849889508 0 0 0 0
24 24 1 0 9.243673540901016 -0.5353197588691634 0 0 0 0
381 381 1 0 9.270106746716657 0.9404789919602381 0 0 0 0
28 28 1 0 11.742369465253411 -0.5264123843052011 0 0 0 0
385 385 1 0 11.76158772662184 0.900458072042654 0 0 0 0
32 32 1 0 14.332340429363857 -0.568690239219034 0 0 0 0
389 389 1 0 14.333745111854512 0.9141771937475243 0 0 0 0
36 36 1 0 16.867585234756184 -0.5150187127250301 0 0 0 0
393 393 1 0 16.841514982340026 0.9594479044148052 0 0 0 0
397 397 1 0 19.385609185128285 0.9914532721716052 0 0 0 0
40 40 1 0 19.37622708708626 -0.4896675286163239 0 0 0 0
44 44 1 0 21.914107434433333 -0.4321750119700898 0 0 0 0
401 401 1 0 21.94466053098833 1.006695003757665 0 0 0 0
362 362 1 0 -4.582055569543869 1.6845739809206322 0 0 0 0
363 363 1 0 -4.583665654335104 3.1119959294940873 0 0 0 0
366 366 1 0 -2.0446548530790274 1.7248996507292613 0 0 0 0
367 367 1 0 -2.0834677322176463 3.158516212794864 0 0 0 0
370 370 1 0 0.44681965484600195 1.699258172963665 0 0 0 0
371 371 1 0 0.4310806274500143 3.1592270151627684 0 0 0 0
374 374 1 0 2.9505177990792903 1.7042994017318973 0 0 0 0
375 375 1 0 2.930907012455129 3.184497331520988 0 0 0 0
378 378 1 0 5.501247373659009 1.6704478032092362 0 0 0 0
379 379 1 0 5.505866941530657 3.1407400892553 0 0 0 0
382 382 1 0 8.00368687974081 1.65881223073416 0 0 0 0
383 383 1 0 8.021433905027582 3.118984920205304 0 0 0 0
386 386 1 0 10.534521124086085 1.6415097563595378 0 0 0 0
387 387 1 0 10.576126264939585 3.104702116554507 0 0 0 0
390 390 1 0 13.056645488265662 1.6638830551227786 0 0 0 0
391 391 1 0 13.058497807095772 3.115341246713702 0 0 0 0
394 394 1 0 15.577904990821878 1.6420952571236054 0 0 0 0
395 395 1 0 15.533109116378235 3.1326792290502965 0 0 0 0
398 398 1 0 18.14310031800068 1.711025016283637 0 0 0 0
399 399 1 0 18.149009132041577 3.153600231272855 0 0 0 0
402 402 1 0 20.669849102373 1.7184034774496881 0 0 0 0
403 403 1 0 20.67706861151728 3.1771494097384867 0 0 0 0
406 406 1 0 23.23330366003703 1.7644467930471306 0 0 0 0
407 407 1 0 23.222039893330415 3.2015163537511597 0 0 0 0
364 364 1 0 -3.325631894148362 3.8932122026893516 0 0 0 0
721 721 1 0 -3.3441975261152015 5.307059095846606 0 0 0 0
368 368 1 0 -0.8530922442588058 3.871170929072335 0 0 0 0
725 725 1 0 -0.8447124525284049 5.295848106981595 0 0 0 0
372 372 1 0 1.6740377215163038 3.9143499831647786 0 0 0 0
729 729 1 0 1.6895021880271992 5.344590935507082 0 0 0 0
376 376 1 0 4.215081806495991 3.8825278365637397 0 0 0 0
733 733 1 0 4.20253216438468 5.320705425477934 0 0 0 0
380 380 1 0 6.775956016891978 3.885522300430047 0 0 0 0
737 737 1 0 6.765502575082676 5.3279717919090075 0 0 0 0
384 384 1 0 9.29320820473335 3.8708456688755106 0 0 0 0
741 741 1 0 9.29016208518207 5.338102797975429 0 0 0 0
388 388 1 0 11.812584039794988 3.8652493010268962 0 0 0 0
745 745 1 0 11.823809439957142 5.291251203991838 0 0 0 0
392 392 1 0 14.296331292968002 3.8286446190771057 0 0 0 0
749 749 1 0 14.317857274178923 5.304873647969327 0 0 0 0
396 396 1 0 16.82204950756006 3.8975265359914433 0 0 0 0
753 753 1 0 16.862414680547953 5.30369822778591 0 0 0 0
400 400 1 0 19.450504264588993 3.8825164290689997 0 0 0 0
757 757 1 0 19.427039879848564 5.343855022058037 0 0 0 0
404 404 1 0 21.98009496769019 3.948724490407284 0 0 0 0
761 761 1 0 21.992100532891506 5.400936159918743 0 0 0 0
722 722 1 0 -4.606325237921189 6.047466038930436 0 0 0 0
723 723 1 0 -4.61206480636735 7.490379698323853 0 0 0 0
726 726 1 0 -2.0930371012415647 6.038967188115368 0 0 0 0
727 727 1 0 -2.088904200142639 7.508605250524216 0 0 0 0
730 730 1 0 0.4459742980484869 6.0470789116272226 0 0 0 0
731 731 1 0 0.4507986664706918 7.523026279327198 0 0 0 0
734 734 1 0 2.9546827715109867 6.08977439416914 0 0 0 0
735 735 1 0 2.9291970370636697 7.535594036243372 0 0 0 0
738 738 1 0 5.481236903085852 6.0340198434079575 0 0 0 0
739 739 1 0 5.4669089292378 7.55700450261455 0 0 0 0
742 742 1 0 8.002065135443816 6.067653941183911 0 0 0 0
743 743 1 0 7.997077943426358 7.545505072536953 0 0 0 0
746 746 1 0 10.528715563147074 6.0476359869762835 0 0 0 0
747 747 1 0 10.551675046909143 7.561254435016286 0 0 0 0
750 750 1 0 13.056846007156121 6.015634743431075 0 0 0 0
751 751 1 0 13.099790644550868 7.499068332778071 0 0 0 0
754 754 1 0 15.586872377751725 6.052921226987014 0 0 0 0
755 755 1 0 15.595355859441021 7.48554112735072 0 0 0 0
758 758 1 0 18.157663487796096 6.051967218238419 0 0 0 0
759 759 1 0 18.16882584823241 7.492528219122805 0 0 0 0
762 762 1 0 20.70469988259457 6.121493203115353 0 0 0 0
